Device_Category,Title,Price,Condition,Item_URL
iPod Classic,Apple iPod Classic 7th Generation 160GB Blue/Black  SSD Upgrade - 1 YR Warranty,319.99,Open box,https://www.ebay.com/itm/147103561436?_skw=iPod+Classic+160GB&hash=item22400e36dc:g:ga0AAeSwv5xpbtI9&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbUYH62UOA4cp8TjrKowhzJOuHesjapSHnKALf2AQTpUai1d4lWuyXCFujICH9UqRQRMqb8b7fXYlNMZRJtr%2B8Gt90vnDP%2FtMBdnweFKsjRFOR5h9zyzlv1a9SDtdfLa5mj%2B60VbCm8nEQaE4ACpf9nA5ABj94Hrvv95L6RjbxAgVrMFmIZ9D%2B%2BhigwbEEN3parmXUjzb2HhpadGK%2BGcQD4kLe97%2Ff2AeIP%2F3PjO52fzuhG5JRF4ME5TsID5f3%2BmFRBSLTmlKWe%2FDJCZrdlQb5ZIBP5ym%2FnEfWmVl0cgtVQ2w%3D%3D
iPod Classic,Apple iPod Classic 7th Generation 160GB w/ Accessories Taptic Haptic Feedback,349.95,Very Good - Refurbished,https://www.ebay.com/itm/177645844293?_skw=iPod+Classic+160GB&hash=item295c847745:g:TZ8AAeSw6uBpMg6D&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ%2Ftlr5NjbuwcCNPdB6%2BGFlmCO2hfc3xtl5h8EfjyiV1zeZdu6dbPey30z0E1Q12bBjsqt9WE4p97yp21%2BxWiMG7ZFMuQozYjR31wa4C6IcSk%2Bt%2FYHo7CI%2B8WbOhJKpPOheu%2BbiLljIAQmOy99866rY%2F077UzJq6Bgq5gce%2Be%2FCTfijWfGSI2SUmshA41DmGbT%2FYY2F9c3iDv%2BpzTKx74tKGTwSob2Fa6pFiQu8%2FVyHpcO%2B6%2F5kS7xR15Pr4RSDCJvQwpgDGVnrPGcIK9mH70SCiGnEFN175wP2aodXxpPVLw%3D%3D
iPod Classic,APPLE  iPOD CLASSIC 7TH GEN.  GRAY  CUStOM...160GB SSD...NEW BATTERY...,279.99,Used,https://www.ebay.com/itm/202777246843?_skw=iPod+Classic+160GB&hash=item2f36773c7b:g:WiIAAOSwvylbVLqC&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYp62hWl6jr2r%2FR1%2BHyqFRufUFcFouGCCH3H5FVYWJ7o4PKwgWN6x8sqbk4CSZg%2BJyrZgAZ%2Bp7%2FKTkHZ80%2BKv3Gx1elctRZ05HxeHB5tTFj9ZAZJ4kMutofDvFgdfPKhsVOQbmForuH0tUqx%2BdwLjmDVIffSmrpW12%2FyMoQ9P62OH%2Bn5fl2LIIdV04%2FGSFDKBZvyTcfZmK5UfJ7qqtp52gNt1CCFFGMCUK%2BblMio1EaFa5M%2FoJwMbplxJIAuboT2HlpNIUAj3%2Bg3OE81YpBXV%2FSOb5nd7hHsxKEVWyH5o8nCQ%3D%3D
iPod Classic,New Sealed Apple iPod Classic 7th Generation 160GB (All Colors) Quick Shipping✨✨,148.88,New,https://www.ebay.com/itm/389350557974?_skw=iPod+Classic+160GB&hash=item5aa71a0916:g:W0sAAeSwEE5pN5KS
iPod Classic,Apple iPod classic 6th Generation Silver (80 GB),120.0,Used,https://www.ebay.com/itm/277765701103?_skw=iPod+Classic+160GB&hash=item40ac203def:g:9ckAAeSwoippo4ty
iPod Classic,✨New Sealed ✨Apple iPod Classic 7th Generation 160GB Gray Vintage MP3 Players,284.0,New,https://www.ebay.com/itm/317824326922?_skw=iPod+Classic+160GB&hash=item49ffce5d0a:g:U8gAAeSwO0RpfbWc
iPod Classic,Apple iPod classic 7th Generation Black (160 GB) - Bundle - Tested - Works Great,179.99,Used,https://www.ebay.com/itm/133153146743?_skw=iPod+Classic+160GB&hash=item1f008bc777:g:MWsAAeSwjM1poLdB
iPod Classic,Apple iPod Classic 7th Generation 160GB Black A1238 MC297LL/A MP3 Player TESTED,179.99,Used,https://www.ebay.com/itm/188071685898?_skw=iPod+Classic+160GB&hash=item2bc9f22f0a:g:-ZUAAeSwu-NplULU
iPod Classic,🔥💁 New Apple iPod Classic 7th 160GB 256GB 1TB Best Gift Quick Shipping 🎶,146.88,New,https://www.ebay.com/itm/396805486275?_skw=iPod+Classic+160GB&hash=item5c637336c3:g:U18AAeSwO7toYqLT
iPod Classic,Ipod Classic Clear Front Faceplate Cover Housing 80GB 120GB 160GB 6th 7th Gen,19.99,New,https://www.ebay.com/itm/116573750707?_skw=iPod+Classic+160GB&hash=item1b245645b3:g:VJ8AAeSw5VhpXZHT
iPod Classic,iPod Classic Orange Front Faceplate Housing 80GB 120GB 160GB 6th 7th Gen,19.99,New,https://www.ebay.com/itm/127553360708?_skw=iPod+Classic+160GB&hash=item1db2c5d344:g:ePEAAeSwbbJpOgmw
iPod Classic,NEW Sealed Apple iPod Classic 7th Generation 160GB Gray Fast Shipping,288.0,New,https://www.ebay.com/itm/317824329210?_skw=iPod+Classic+160GB&hash=item49ffce65fa:g:mn8AAeSwjddpfbZT
iPod Classic,OEM Motherboard Logic Circuit Board for iPod Classic 7th Gen 160gb 820-2437-A,129.95,Used,https://www.ebay.com/itm/176224822563?_skw=iPod+Classic+160GB&hash=item2907d16523:g:tEAAAeSwmodplmXz
iPod Classic,"Apple iPod Classic 5th 6th 7th Generation (128GB ,256GB, 512GB,1TB,2TB)",324.95,Very Good - Refurbished,https://www.ebay.com/itm/175391889266?_skw=iPod+Classic+160GB&hash=item28d62bd772:g:KWQAAOSwSgpdWrDc
iPod Classic,Battery for Apple iPod 7th 6th 5th Gen Classic 30GB 80GB 120GB 160GB + Tool Kit,11.99,New,https://www.ebay.com/itm/126737173420?_skw=iPod+Classic+160GB&hash=item1d821fcbac:g:HTcAAeSwgVJop635
iPod Classic,Apple IPOD CLASSIC 7th Generation 160GB (MC297ll/a) MP3  - MINT Condition,324.95,Excellent - Refurbished,https://www.ebay.com/itm/176795225453?_skw=iPod+Classic+160GB&hash=item2929d10d6d:g:YckAAOSw3Lhnir3v&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZDDzOHRXIr1RTcDZdwLEJumajJd2rs09oAfuNBMn4Fg8RohVyEYe2bj95H8hJVEVminSdBJO8hVWcDgqzCP5K%2B31egol%2BLUwRzxzSvlZDp2z7nbY4piVn%2BfTI4rHXz6Og0YY3tJsw9tr%2Foay7QV7Udqg0AH9LJT9a1lGpdUg1RSK2vgb2ME7sChv4EbrGAPqyjw0nq9HLYdALbYvzl%2BgPnma5jQbct9GPSowhDOb3p0o2B2vASp9A1rWCy2lGBPtRgj90CzwqKL9CRvH4pst0QebpF5TNgX%2Fh9UCfIhWNXOg%3D%3D
iPod Classic,Apple iPod Classic 7th Generation 128GB SSD Excellent Various Colors Excellent,284.95,Excellent - Refurbished,https://www.ebay.com/itm/176005764093?_skw=iPod+Classic+160GB&hash=item28fac2d3fd:g:KWQAAOSwSgpdWrDc&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGar0gZ9K9Xm%2FIjFAPX0d7uIpQgInCIzH7CyI4E00U%2Bn1rUCyUvbKwDYQolE1E9GvPDUVmly8PriS5OGAtBAI3k82W1%2FX%2BjqzGGvV8Sl0bpg7y%2BiuV3PiSHrd5Ese%2ByXpnk31B2Kum9BqHpdU9QUf4hA5XNXArbaObsiTuYP0eZhOgOJACMfm7XGWHQAmkmSheRQQUcBu6Z%2BLxhSNwdYV6h8xm2dD1YZntOlBg7A6ltd2Y6ZqQtQ3SGRIVpzMOUeuCj5zv4gc%2BssRo45%2Fef9yyKGVeYBlG20qljJcPDJ8tXupg%3D%3D
iPod Classic,"🔥""NEW"" - Sealed  Apple iPod Classic 7th Generation 80GB 120GB 160GB  Best Gift",249.0,New,https://www.ebay.com/itm/205981665396?_skw=iPod+Classic+160GB&hash=item2ff576c874:g:TAgAAeSwJJRpX373&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY8x2OLzpyOKU0uGDVNM5qH2bwE%2FeujbKbqV84T2e6LWmifSJISWm8sA49drdGlvHyX3yNcluOuP5khLqH0MMJ8utPMXRjAm3VIH6m%2FVyq2d70ZlysY8Jvh9xwRhMomnbJ1QB4%2BWL0FKWfc8TucseNsEp6D3c%2FQ8gskXt1zuW6k7eEG1cbLHxiztlCZiyPOlFZFOLOYlBuLxSAVurxrfKm2kC%2F1vm%2FISiEJDurJCGCQHRsz%2Bs%2Fr3AzTylaZ%2FahtNZ31bRFLDhXjYPRc5dyUPkfDmg%2F023LSN0CrlB%2Bim%2FPFPw%3D%3D
iPod Classic, Apple IPOD CLASSIC 7th Generation 160GB (MC297ll/a) MP3  Grey - MINT Condition ,324.95,Excellent - Refurbished,https://www.ebay.com/itm/173237872816?_skw=iPod+Classic+160GB&hash=item2855c828b0:g:NU0AAOSwLEtYhs-R&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaF1C6HmvcGu5py9YDPG%2BpUTybLJUnJWA%2BU4DaxwRfKisRHMwoN6wAzQi39o%2FtWDo1zipZm3Y%2BVDPWkgsQ57LYueY94zu%2ByzM5zUYK8DN7BXscIU2OQUNwKE7Uy56yD6r4b0lBh7tanCyK%2BGYnpVVyszB3F9Um9%2Bt3oDCciBzxT0HHREFEHKuzVtzdIT%2FxfnSOi%2FMHMdafQNIYl4jjBC8hE6ARZd4IafvXE0WprvSYGupelqnqaNxBAU4EYo2xuDoXIDyQtcbmf7IrGct7spO5gssUrtFcfBVYn4IMm6NficA%3D%3D
iPod Classic,NEW SEALED Apple iPod Classic 5th 6th 7th 160GB 256GB 1TB SSD New Battery MODDED,165.0,New,https://www.ebay.com/itm/317838500355?_skw=iPod+Classic+160GB&hash=item4a00a6a203:g:hKsAAeSwq~ppgr7L
iPod Classic,"Apple iPod Classic A1238 120GB - 2.5"" LCD Silver MP3 Media Player w/Box",159.99,Used,https://www.ebay.com/itm/168197494581?_skw=iPod+Classic+160GB&hash=item27295a1735:g:ml4AAeSwkC5ppHRc
iPod Classic,"Apple iPod classic 6th Generation Black (120 GB) w/ New Battery, Works Great",149.98,Used,https://www.ebay.com/itm/257373721466?_skw=iPod+Classic+160GB&hash=item3becab537a:g:jJkAAeSwMdhpm2bL
iPod Classic,Apple iPod Classic 6th Generation (80GB) Silver Fair Condition MB029LL,150.0,Used,https://www.ebay.com/itm/389686284618?_skw=iPod+Classic+160GB&hash=item5abb1cd14a:g:7HcAAeSwCzFpo~mY
iPod Classic,Apple iPod Classic (A1238) 160GB - Gray #5,150.0,Used,https://www.ebay.com/itm/267553136541?_skw=iPod+Classic+160GB&hash=item3e4b68df9d:g:hsUAAeSwMw5pcTVe
iPod Classic,Apple iPod Classic 6th Generation 160GB Silver Model A1238 (MB145LL). Tested,149.95,Used,https://www.ebay.com/itm/376982281731?_skw=iPod+Classic+160GB&hash=item57c5e51e03:g:5vEAAeSw6m5pn3j2
iPod Classic,Apple IPOD CLASSIC 7th Generation 160GB (MC297ll/a) MP3  - MINT Condition,324.95,Excellent - Refurbished,https://www.ebay.com/itm/176795204412?_skw=iPod+Classic+160GB&hash=item2929d0bb3c:g:fu0AAOSwpuBnirip&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbIFHNAqLzKWZUb7D7ZStxcWqTVcaoFL1cyVjRQid6v83O3H2aJn2yipc2hh1XCgrFaJ6rPi51rIN9HPJpvU8ahVlTgBcooSBReQQ9ibeDYqPQbAHbqqSJg64sCG30gjQ4p%2B%2FAlJBdVte3v6AnRpvuz3r5UBnM%2F18vG7dRidlY2d3UlHIcSJvlYtr9pBRWqzSRFGmaw9KJ07Ed7B4A3rJGPjBryvl%2BsQl%2FNIqX9uVzYGc22%2F1zaGxp9XPf4A3Hiw85MycRptjVT3pruc3iy%2BFRzneO%2BWGk30NCL0wqpK%2BRWdw%3D%3D
iPod Classic,Apple IPOD CLASSIC 7th Generation 128GB MP3 Green/Green back - MINT Condition,324.95,Excellent - Refurbished,https://www.ebay.com/itm/176897302841?_skw=iPod+Classic+160GB&hash=item292fe6a139:g:6H4AAOSwLZtnyMjW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYm4p4Tkm4izLSQaWaqIf03PZeKvuykuWKnv31e3YOxvdIcLP1Wjw11iiUQ3IRQ%2FZOBOetVaAyIHa9OfHd158z5wIXzw8rlpHrfXLkp9HKfP7NoATF%2FXQ9iQaa4MY0W2F7y1Pt5BNfwA7lQXEkFceeB%2FHrsRk4T0GOtat9Pc%2FEwwFaJYtHOBpTb9XgufreJri7A8KYnWfFqbV42xX1dgwAmH--CZ5Ct3QNfYFmq0e2Nateh69%2Bml1IFlzo%2BhYexzsO0J9R6Vh7cakbHkgoCQZ64Nm9u3Z5pEdViq8eQSGQ18A%3D%3D
iPod Classic,*WORKING* Apple iPod Classic 7th Generation 160GB Silver A1238,164.0,Used,https://www.ebay.com/itm/257134985256?_skw=iPod+Classic+160GB&hash=item3bde708028:g:cRcAAeSw7H5o3ZrL
iPod Classic,Apple iPod Classic 7th Generation 160GB Silver A1238 MC297LL/A MP3 Player TESTED,199.95,Used,https://www.ebay.com/itm/376982115437?_skw=iPod+Classic+160GB&hash=item57c5e2946d:g:MGsAAeSwhTxpmmUK
iPod Classic,iPod Classic 7thGen Blk 160GB Model:A1238 w/5452-Song/Charg Tested 5-7hr Battery,164.8,Used,https://www.ebay.com/itm/366226645967?_skw=iPod+Classic+160GB&hash=item5544cf23cf:g:8~kAAeSwxF1pnoWI
iPod Classic,✨NEW Apple iPod Classic 7th Generation 160GB Black Retail box - 2 years Warranty,248.68,New,https://www.ebay.com/itm/205516481917?_skw=iPod+Classic+160GB&hash=item2fd9bca57d:g:nnQAAOSwx2VoNve~
iPod Classic,"Apple iPod 7th Generation A1238 Black 2.5"" LCD 160GB Portable MP3 Media Player",149.99,Used,https://www.ebay.com/itm/316441530911?_skw=iPod+Classic+160GB&hash=item49ad62921f:g:b8EAAOSw1Hdnx0eS
iPod Classic,Apple iPod classic 5th Generation White (60 GB) Good,149.95,Good - Refurbished,https://www.ebay.com/itm/127712276267?_skw=iPod+Classic+160GB&hash=item1dbc3eaf2b:g:W4wAAeSwjW9ppFWY
iPod Classic,Apple iPod Classic 160GB (7th Gen) Working Great w Music Installed,189.95,Used,https://www.ebay.com/itm/358201268914?_skw=iPod+Classic+160GB&hash=item5366759ab2:g:w-0AAeSwajtpiNtY
iPod Classic,Apple iPod Classic 6th Gen Black 80GB A1238 MP3 TESTED READ,130.0,Used,https://www.ebay.com/itm/177906960524?_skw=iPod+Classic+160GB&hash=item296c14c88c:g:yW4AAeSwmzFo2nll
iPod Classic,New Apple iPod Classic 5th 6th 7th 30GB 120GB 160GB 256GB 1TB New Battery MP3,188.0,New,https://www.ebay.com/itm/397294946884?_skw=iPod+Classic+160GB&hash=item5c809fca44:g:dIMAAeSwsdxpS4iP&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ8JXz8QWYn5TuFc1%2B0qn1bfPCMyyUxenUebeWKJVXj2QYZQWyMzQtC%2FWyx1Gqoqj2h3GtXRAVgpAhI94wLgn4x%2FHoZoe5AXtQnoIkf0r0HpY2OAwiQZauYTBkW8zqcy5feCalLfEygETLblRlMglo19BbIpIeL5CMzkwoSKeXuKO%2FwxdAe5P0Uu8f%2B94fhoWwRvaxyHbi8TabE41JxZoYJBXQGAsCTKMvlY4dB9MBkeoTMtzpiqHOIE%2BNxfRrgdE%2BtRg%2Fkv5eUrmAHcnA%2BaUYpIpYZ%2Bx6OazC6MWOSaFSI8w%3D%3D
iPod Classic,New iPod Classic 5th 6th 7th Generation 80GB 120GB 160GB 256GB 1TB Custom Modded,237.9,New,https://www.ebay.com/itm/397477545936?_skw=iPod+Classic+160GB&hash=item5c8b8207d0:g:slAAAeSwUzJpS4jW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbXOtcHHevxUm5y6q9V1tI6KO1Pa8S%2FT%2BI50N80E5ie0Kq%2BKKUi9CUMMh3uSQm6z8EA6S9Sydr7k42UXdeKkrPUDBgHlRLHwz65NZAwAaBWEyY0RJxTUwQPQZX2XW%2Ba0Wa8ctYzaxm7OolfG71goqKhRimYh3GpY7kXxwk5C6IBK7V8OU%2BYnMbwpQpdXOkik6n4ljsjBOiwkR8t9aM06ox0pLJ%2FTUDA5b3PvkMLcxejmOScvSYvWqn3uJ2tt6Y%2BPczYC41jHCvHKiYQAX%2FA%2BXQNlNoSldxEN8g5BHhRD6xxHw%3D%3D
iPod Mini,"Apple iPod Nano 1st, 2nd, 3rd, 4th, 5th, 6th & 7th Generation 2GB 4GB 8GB & 16GB",129.99,Used,https://www.ebay.com/itm/323822275280?_skw=iPod+Mini&hash=item4b654fcad0:g:fJQAAOSwIqlc8X6d
iPod Mini,Apple iPod mini 2nd Generation 4GB/6GB32GB/64GB/128GB/GB256GB New battery,72.49,Used,https://www.ebay.com/itm/317710794217?_skw=iPod+Mini&hash=item49f909fde9:g:adMAAeSwRGVpUprY&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZU3gLoO0AwptQWUc%2FxUUGs31U3szL%2FeRjOzl%2F8etu124wjkHxQgoQ%2FOsPPRYKmZfqnZxun7STQKPywFHaFbP20gZCc5MZF1n3X9KqStPMALoOYRmubHiGsjC1ZL3WFntAYsPSfCPzvNX6sdkIb8kratAl3K8SLCmbpZBnMVYp%2BTeQRP2BYBJi9FY8ZTmpZm8FXfD%2FSY1dNEoMIPis5XyEIA6%2FsaIT1ymQiLJEa4tjTBx9mV9BFF2jc%2FPBwKzhJjjQlijeIAY7u4tl0Q7V2rZGqBU%2Fc%2BINJ5M0eieF8sDEEnQ%3D%3D
iPod Mini,Apple iPod Mini 2nd Gen 4GB 6GB 8GB 128GB 256GB SSD Modded  New Battery Tested,79.0,Used,https://www.ebay.com/itm/306733459160?_skw=iPod+Mini&hash=item476abd26d8:g:XvwAAeSwFMZpeIAg&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZc9qnD4Xt91WZiE3HuVscCTfZZ2hLDYrYDIqlPWDK4jUmomkoeMdneZJuKWqx94RDDvaPBlLsY6JMwR0DW4ICq7lzpA6dwE0owp1Rucgg1uqZJnXyIP%2BIbGcjxEcaIWgFfSvaZAWA5y2RdWbrUaUPqQCESc%2BM%2B7T4OzBEJ%2BftYj%2Fjf8mreoqcT4TRI%2B68tca7C0yEJe9luSKizUUQAJZPH7EDovYIKuenIwHp1ZEGtbOpqincy%2B3GGCHpVE0pLl%2Be46kwcDv79hdE2tppPWBrw
iPod Mini,Apple iPod Mini 1st Generation 4GB - Works Great!,55.0,Used,https://www.ebay.com/itm/366236247402?_skw=iPod+Mini&hash=item554561a56a:g:G2QAAeSwgE9po6gP&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYsiVG%2FDhj8kHaY2cg34ucTqggT4XjZjhI3Mvd6NAR9elGGruuS%2FPWMJ1wTKAgyOOCe2u38AOOFVZIjbV8stQQWUtOj3%2BKY8VZlMjcnTu54TtZeesFIjenSjS3bFxl6Bytqxo9AR7zNULX7MSr5kh502DDeTMZiWyf8s7njFlKJ5%2BKXeRB2hDzs3prqrWqURpofhASkGTI9zDsaYGxMQHKXDbX0%2BEmXd5JZLsYrlKgis4qeM7xrWOHjL3Z%2FLMhD5HSPfqRbAblC024tGM9CKn40
iPod Mini,Replacement Housing for iPod Mini 1st / 2nd Gen Blue Green Pink Silver Shell,27.99,New,https://www.ebay.com/itm/136350881964?_skw=iPod+Mini&hash=item1fbf2558ac:g:MZgAAeSwF79op7Of
iPod Mini,Apple ipod mini 2nd generation 4GB 6GB 32GB  64GB  128GB  256GB new battery,81.56,Used,https://www.ebay.com/itm/376814877970?_skw=iPod+Mini&hash=item57bbeabd12:g:cr4AAeSwQZBpUhng
iPod Mini,Apple iPod Mini 2nd Gen 4GB 6GB 8GB 128GB 256GB New Battery SSD Modded TESTED,88.0,Used,https://www.ebay.com/itm/317922449302?_skw=iPod+Mini&hash=item4a05a79796:g:lCkAAeSw~RBpWUsG
iPod Mini,Apple iPod Mini A1051 4GB 1st Generation Gray Tested Working Great Condition,50.0,Used,https://www.ebay.com/itm/317927889446?_skw=iPod+Mini&hash=item4a05fa9a26:g:MTUAAeSwEIhpoJfp
iPod Mini,Apple iPod Mini 2nd Generation 4GB 6GB A1051 - All Colors,69.99,Used,https://www.ebay.com/itm/127457405523?_skw=iPod+Mini&hash=item1dad0daa53:g:UYAAAeSwiVZpAMk2
iPod Mini,iPod Mini 4GB 2nd Gen Silver Limited Edition Polaris A1051 M9802LL/A Works,105.0,Used,https://www.ebay.com/itm/168196321750?_skw=iPod+Mini&hash=item27294831d6:g:m-4AAeSwuFlpo-o-
iPod Mini,Apple iPod Mini 1st Generation A1051 w/ 256GB Flash Mod & New Battery + Wolfson!,139.95,Used,https://www.ebay.com/itm/167277280486?_skw=iPod+Mini&hash=item26f280bce6:g:REUAAOSwI~tkbNyA
iPod Mini,"Apple iPod Nano 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th - New Battery Installed",75.0,Used,https://www.ebay.com/itm/202184251675?_skw=iPod+Mini&hash=item2f131ed91b:g:2CAAAOSw1SdiHTTB
iPod Mini,Apple iPod Mini 4GB Silver 1st Gen Model No. A1051,50.0,Used,https://www.ebay.com/itm/298073641701?_skw=iPod+Mini&hash=item456692d2e5:g:M8cAAeSwebRpomnr
iPod Mini,Apple iPod Mini 1st Generation Gold Model A1051 4GB M9437LL Tested Working Look!,59.99,Used,https://www.ebay.com/itm/358254778579?_skw=iPod+Mini&hash=item5369a618d3:g:Q-8AAeSwIpFpneX8&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbauuLssqi%2Fc1wPYjIzgdyKzPrzays5OSolOCoWjvdeuKzO6i1rdIVhMweofPr38V00NdLIqAEnRHAWYdU8f73k1c2iwq9g08X4INV9fqVJ5sIbMYVb%2BpdLIEmJtC6zAMwhve%2FJ4Fndp7BKsm8AhkeUuTRbV96NyZIjHNFNlBO3aDWL4JYUS8VcnQbVlxI7ds456CVEbqE%2BTG4EonHyvJwLyoGe0ZZdlyn4oBYqjWBkQj%2BAcIUCpTNxSfAAOVkaEP%2BrBJdSqv0etmG57rFzwGJ0
iPod Mini,Apple iPod mini 1st Generation Blue (4 GB) NEW IN BOX NEVER USED! RARE!! ,250.0,New,https://www.ebay.com/itm/137063806062?_skw=iPod+Mini&hash=item1fe9a3b46e:g:7DAAAeSwpZRpnBjK&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYklCEV29c6z7nO17anznXjIRuU%2BegbaKqF0Yt9MVYzGU2n4zuKfvTmnj17XQm4NhLtvbEtjQXXiFsAuGPGw%2FB5GT3sk7Yu0JupZ8b2pAZZ70c1cGgDntM0e5ufthgEjFVRc0rybYkhNiDeiX71RGjvMKWTX%2Bv8tfiTVqcZpe93JNXmARckLKWkUH1%2BxgPObegN3s4agksMbM8lcshEO5u1w7YTy3jAlQd7Q46bwpsKyXTLq%2Faz%2Fb2sxbv%2BVadO24advCfkiCaqApT62eEmw1cKEZhrTvfySk2IgvyQlWCuSQ%3D%3D
iPod Mini,old apple ipod Green Apple Ipod Used Great Condition Still Work- iPod Only,35.0,Used,https://www.ebay.com/itm/406700295556?_skw=iPod+Mini&hash=item5eb13a0584:g:lEYAAeSwnPZpkOUD&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZK5GxCQk8TLPMjWeclQGrKvaLipObxKkNgUXOX1ZH2%2BSWgH7iSrk2I%2FvpkmOc%2Fd%2Fdka7PFWdC0xFFP5xRD8soxV93hcNPz99XFke7Wv1iwBaMT%2FLWEDL72fzb099%2B%2FdIxv2AcsOa5FDJ%2FJMkRHdH%2FKve%2FThliiYCKjkFaMH3HVXZ1AuOiKq9ZXNfiOIj7aAgYxZKTJ%2FirIknpW2fx2UPlRbXAllrzWalooyKCN8MwY1uzkRlh8arSiHe4rf6w4pJF5xAd7CgK0mnt2LPhcoELF
iPod Mini,Apple iPod mini 1st Generation GOLD 4gb - Working Condition ￼,75.0,Used,https://www.ebay.com/itm/336448072456?_skw=iPod+Mini&hash=item4e55de2b08:g:E9IAAeSwvQxpm-0p
iPod Mini,Apple iPod Mini 1st 2nd Generation White Silicone Case w' strap,14.85,New,https://www.ebay.com/itm/136640515595?_skw=iPod+Mini&hash=item1fd068ce0b:g:gf0AAeSww2Bo-TZo
iPod Mini,2005 Apple iPod mini A1051 4 GB - 2nd Generation - Green H3-427,90.0,Used,https://www.ebay.com/itm/277749648423?_skw=iPod+Mini&hash=item40ab2b4c27:g:qr4AAeSwIXNpnI49
iPod Mini,Rare Retro 2007 Coach iPod Mini Case Leopard- Ocelot Horsehair Leather Red Strap,47.0,Used,https://www.ebay.com/itm/168193180971?_skw=iPod+Mini&hash=item272918452b:g:EMYAAeSwfpVpomPv
iPod Mini,"Custom 256GB Silver iPod Mini 2nd Gen - New Battery, A+ Cond A1051",299.99,Used,https://www.ebay.com/itm/204138982147?_skw=iPod+Mini&hash=item2f87a1ab03:g:fOIAAOSwh-ljYVG-
iPod Mini,Apple iPod Mini A1051 M9160LL 1st Generation 4GB MP3 Player ,59.99,For parts or not working,https://www.ebay.com/itm/236659668854?_skw=iPod+Mini&hash=item371a03f776:g:zhMAAeSwUixpi4AY
iPod Mini,Apple iPod Mini 1st Generation 4GB - All Colors A1051,64.99,Used,https://www.ebay.com/itm/127457406151?_skw=iPod+Mini&hash=item1dad0dacc7:g:INcAAeSwQWppAMYD
iPod Mini,Apple ipod Mini 2nd Generation 4GB 6GB 32GB 64GB 128GB 256GB With New battery,88.0,Used,https://www.ebay.com/itm/177905368106?_skw=iPod+Mini&hash=item296bfc7c2a:g:ccQAAeSwOElpIWBu
iPod Mini,Apple iPod Nano 1st 2nd 3rd 4th 5th 6th 7th 8th Generation 2GB 4GB 8GB 16GB -Lot,134.95,Used,https://www.ebay.com/itm/352654263952?_skw=iPod+Mini&hash=item521bd50690:g:ktUAAOSw3kRgbM2f
iPod Mini,iPod shuffle 2nd Gen Lot,35.0,Used,https://www.ebay.com/itm/267591178217?_skw=iPod+Mini&hash=item3e4dad57e9:g:cDYAAeSw5D1ppJ-C
iPod Mini,Apple iPod Nano 7th Generation Blue - Fully Working,75.0,Used,https://www.ebay.com/itm/336457392834?_skw=iPod+Mini&hash=item4e566c62c2:g:PEkAAeSwpSRpo6Jp
iPod Mini,Apple iPod Mini Dock New Sealed Old Stock Genuine Rare 2004,34.88,Brand New,https://www.ebay.com/itm/127703831302?_skw=iPod+Mini&hash=item1dbbbdd306:g:8lMAAeSwQDVpmYN0
iPod Mini,Apple iPod Mini 1st Generation A1051 w/ 128GB Flash Mod & New Battery + Wolfson!,129.95,Used,https://www.ebay.com/itm/167277280494?_skw=iPod+Mini&hash=item26f280bcee:g:v-kAAOSwoF1kZ7hw&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGa4PtaKsVgs0thivq5EvljCb7jMWymrFf3jplDJdj64rtsqk9rU%2BAyNDChHjSw3DqFbLW036r6gyRZGDiGVaqn8I04pWitvNhawK7Q0ZyoiDGrDYtvAvTP9%2F9umRkvLUAhRF2awYQxfOLgGOXZPL3ygKiquzUqnF2wTB37VnNqZlB96Mo9k87nE3%2BkLeH8wL8Hxr4rAAsqkIqq0JJewDOoxXODVdTaLgyFfMXbVJag%2FU%2FKqLWi6q5qvaL03AOhAunoKh4MWdMA5lEMqaWfJ5XJ0
